location_id,city,state,country,geo_risk_score
659,Pondicherry,Manipur,India,0.156
660,Tinsukia,Jharkhand,India,0.207
661,Bharatpur,Chhattisgarh,India,0.085
662,Arrah,Punjab,India,0.135
663,Gandhidham,Uttarakhand,India,0.578
664,Kavali,Nagaland,India,0.136
665,Farrukhabad,Madhya Pradesh,India,0.134
666,Amroha,Himachal Pradesh,India,0.426
667,Sikar,Nagaland,India,0.2
668,Pali,Tripura,India,0.211
669,Begusarai,Madhya Pradesh,India,0.115
670,Kakinada,Manipur,India,0.422
671,Aligarh,Chhattisgarh,India,0.179
672,Gangtok,Assam,India,0.39
673,Secunderabad,Punjab,India,0.509
674,Aligarh,Arunachal Pradesh,India,0.066
675,Sikar,Bihar,India,0.225
676,Ramgarh,Himachal Pradesh,India,0.642
677,Chennai,Andhra Pradesh,India,0.542
678,Guna,Rajasthan,India,0.025
679,Pimpri-Chinchwad,Tripura,India,0.334
680,Satna,Chhattisgarh,India,0.223
681,Yamunanagar,Gujarat,India,0.236
682,Serampore,Karnataka,India,0.217
683,Bhubaneswar,Uttarakhand,India,0.433
684,Amravati,Uttarakhand,India,0.212
685,Bikaner,Himachal Pradesh,India,0.288
686,Amritsar,Tripura,India,0.167
687,Rajkot,Assam,India,0.105
688,Saharanpur,Sikkim,India,0.124
689,Jodhpur,Himachal Pradesh,India,0.181
690,Thane,Himachal Pradesh,India,0.191
691,Jehanabad,Tamil Nadu,India,0.344
692,Silchar,Meghalaya,India,0.37
693,Dewas,Uttarakhand,India,0.524
694,Dewas,Telangana,India,0.191
695,Avadi,Maharashtra,India,0.612
696,Kulti,Mizoram,India,0.4
697,Karaikudi,Kerala,India,0.381
698,Parbhani,Arunachal Pradesh,India,0.243
699,Kochi,Bihar,India,0.4
700,Tadipatri,Sikkim,India,0.412
701,Purnia,Himachal Pradesh,India,0.171
702,Ajmer,Uttarakhand,India,0.131
703,Gorakhpur,Karnataka,India,0.046
704,Ulhasnagar,Bihar,India,0.292
705,Mathura,Meghalaya,India,0.432
706,Ghaziabad,Meghalaya,India,0.118
707,Thanjavur,Kerala,India,0.179
708,Proddatur,Tripura,India,0.366
709,Kollam,Telangana,India,0.046
710,Miryalaguda,Uttarakhand,India,0.606
711,Visakhapatnam,Odisha,India,0.08
712,Orai,Chhattisgarh,India,0.366
713,Surendranagar Dudhrej,West Bengal,India,0.009
714,Bhilai,Andhra Pradesh,India,0.427
715,Ranchi,Meghalaya,India,0.281
716,Akola,Assam,India,0.049
717,Ozhukarai,Manipur,India,0.331
718,Dibrugarh,West Bengal,India,0.111
719,Aligarh,Andhra Pradesh,India,0.298
720,Nagercoil,Mizoram,India,0.109
721,Allahabad,Kerala,India,0.462
722,Bongaigaon,Tripura,India,0.588
723,Satara,West Bengal,India,0.412
724,Kanpur,Himachal Pradesh,India,0.251
725,Tadepalligudem,West Bengal,India,0.546
726,Kurnool,Mizoram,India,0.322
727,Bhagalpur,Chhattisgarh,India,0.759
728,Vellore,Punjab,India,0.195
729,Shivpuri,Himachal Pradesh,India,0.17
730,Salem,Odisha,India,0.218
731,Malegaon,Uttar Pradesh,India,0.39
732,Bhubaneswar,Uttarakhand,India,0.108
733,Nagaon,Tripura,India,0.27
734,Allahabad,Gujarat,India,0.105
735,Sasaram,Himachal Pradesh,India,0.322
736,Baranagar,Punjab,India,0.052
737,Pondicherry,Maharashtra,India,0.031
738,Serampore,Odisha,India,0.227
739,Meerut,Manipur,India,0.034
740,Mau,Chhattisgarh,India,0.361
741,Belgaum,Uttar Pradesh,India,0.496
742,Jammu,Uttar Pradesh,India,0.408
743,Rajkot,Mizoram,India,0.563
744,Gandhinagar,Andhra Pradesh,India,0.178
745,Siwan,Himachal Pradesh,India,0.127
746,Sambalpur,Karnataka,India,0.404
747,Mango,West Bengal,India,0.304
748,Gandhinagar,Goa,India,0.612
749,Hapur,Uttar Pradesh,India,0.185
750,Mehsana,Rajasthan,India,0.199
751,Guntur,Punjab,India,0.574
752,Bilaspur,Jharkhand,India,0.432
753,Sri Ganganagar,Karnataka,India,0.109
754,Pudukkottai,Kerala,India,0.247
755,Akola,Bihar,India,0.306
756,Giridih,Chhattisgarh,India,0.112
757,Kharagpur,Tripura,India,0.482
758,Rewa,Rajasthan,India,0.306
759,Mira-Bhayandar,Chhattisgarh,India,0.264
760,Gudivada,Sikkim,India,0.224
761,Kanpur,Meghalaya,India,0.521
762,Kolhapur,Sikkim,India,0.115
763,Anantapuram,Goa,India,0.059
764,Proddatur,Jharkhand,India,0.121
765,Amaravati,Bihar,India,0.431
766,Bhimavaram,Odisha,India,0.174
767,Mehsana,Maharashtra,India,0.259
768,New Delhi,Haryana,India,0.265
769,Kishanganj,Nagaland,India,0.6
770,Davanagere,Arunachal Pradesh,India,0.555
771,Lucknow,West Bengal,India,0.352
772,Jamshedpur,Tamil Nadu,India,0.437
773,Ghaziabad,Himachal Pradesh,India,0.636
774,Nangloi Jat,Nagaland,India,0.058
775,Karnal,Manipur,India,0.072
776,Tumkur,Gujarat,India,0.556
777,Latur,Uttarakhand,India,0.617
778,Bidhannagar,Punjab,India,0.181
779,Asansol,Arunachal Pradesh,India,0.261
780,Sambhal,Arunachal Pradesh,India,0.152
781,Mysore,Gujarat,India,0.467
782,Bhubaneswar,Madhya Pradesh,India,0.331
783,Pune,Uttarakhand,India,0.413
784,Darbhanga,Bihar,India,0.462
785,Baranagar,Kerala,India,0.128
786,Dibrugarh,Assam,India,0.244
787,Gudivada,Manipur,India,0.372
788,Kalyan-Dombivli,Haryana,India,0.636
789,Chapra,Arunachal Pradesh,India,0.283
790,Bettiah,Arunachal Pradesh,India,0.073
791,Raurkela Industrial Township,Punjab,India,0.23
792,Udaipur,Madhya Pradesh,India,0.092
793,Cuttack,Punjab,India,0.225
794,Bhiwani,Haryana,India,0.279
795,Guntur,Karnataka,India,0.061
796,Bhatpara,Andhra Pradesh,India,0.538
797,Shahjahanpur,Kerala,India,0.308
798,Durg,Arunachal Pradesh,India,0.123
799,Jamshedpur,Chhattisgarh,India,0.141
800,Pallavaram,Uttar Pradesh,India,0.096
801,Rourkela,Maharashtra,India,0.517
802,Vijayawada,Arunachal Pradesh,India,0.08
803,Gurgaon,Odisha,India,0.168
804,Imphal,Manipur,India,0.164
805,Bathinda,Madhya Pradesh,India,0.045
806,Kulti,Uttar Pradesh,India,0.277
807,Coimbatore,Chhattisgarh,India,0.045
808,Haridwar,Haryana,India,0.289
809,Firozabad,Odisha,India,0.165
810,Surat,Tripura,India,0.566
811,Jalgaon,Bihar,India,0.427
812,Rajpur Sonarpur,Jharkhand,India,0.246
813,Kochi,Goa,India,0.006
814,Rourkela,Manipur,India,0.502
815,Sonipat,Goa,India,0.067
816,Nanded,West Bengal,India,0.249
817,Vellore,Sikkim,India,0.175
818,Secunderabad,Chhattisgarh,India,0.202
819,Gaya,Rajasthan,India,0.316
820,Patna,Himachal Pradesh,India,0.042
821,Guwahati,Jharkhand,India,0.207
822,Raipur,Mizoram,India,0.233
823,Raiganj,Mizoram,India,0.678
824,Munger,West Bengal,India,0.226
825,Noida,Manipur,India,0.284
826,Gulbarga,Meghalaya,India,0.096
827,Sonipat,Tamil Nadu,India,0.135
828,Amravati,Tamil Nadu,India,0.31
829,Bhalswa Jahangir Pur,Assam,India,0.149
830,Varanasi,Nagaland,India,0.265
831,Tirupati,Madhya Pradesh,India,0.175
832,Adoni,Uttar Pradesh,India,0.432
833,Jabalpur,Maharashtra,India,0.09
834,Tumkur,Haryana,India,0.69
835,Bidhannagar,Tripura,India,0.604
836,Bhusawal,Gujarat,India,0.278
837,Pudukkottai,Madhya Pradesh,India,0.174
838,Chinsurah,Gujarat,India,0.186
839,Bhatpara,Mizoram,India,0.764
840,Siwan,West Bengal,India,0.3
841,Firozabad,Sikkim,India,0.108
842,Jammu,West Bengal,India,0.454
843,Motihari,Madhya Pradesh,India,0.345
844,Firozabad,Gujarat,India,0.62
845,Varanasi,Bihar,India,0.331
846,Noida,Andhra Pradesh,India,0.245
847,Karaikudi,Meghalaya,India,0.224
848,Meerut,Uttar Pradesh,India,0.062
849,Kollam,Himachal Pradesh,India,0.223
850,Tenali,Himachal Pradesh,India,0.02
851,Tirunelveli,Haryana,India,0.27
852,Uluberia,Uttar Pradesh,India,0.216
853,Gaya,Nagaland,India,0.278
854,Rajahmundry,Madhya Pradesh,India,0.31
855,Bokaro,Tamil Nadu,India,0.082
856,Noida,Madhya Pradesh,India,0.321
857,Ulhasnagar,Chhattisgarh,India,0.612
858,Berhampore,Chhattisgarh,India,0.405
859,Yamunanagar,Goa,India,0.27
860,Bhavnagar,Sikkim,India,0.142
861,Farrukhabad,Himachal Pradesh,India,0.494
862,Vijayawada,Nagaland,India,0.217
863,Gudivada,Uttarakhand,India,0.339
864,Jalgaon,Punjab,India,0.616
865,Ramagundam,Madhya Pradesh,India,0.39
866,Haldia,Haryana,India,0.128
867,Sangli-Miraj & Kupwad,Gujarat,India,0.372
868,Siliguri,Rajasthan,India,0.193
869,Firozabad,Nagaland,India,0.347
870,Saharsa,Andhra Pradesh,India,0.3
871,Ramgarh,Madhya Pradesh,India,0.462
872,South Dumdum,Punjab,India,0.047
873,Sagar,Assam,India,0.096
874,Eluru,Gujarat,India,0.459
875,Kottayam,Andhra Pradesh,India,0.264
876,Yamunanagar,Mizoram,India,0.218
877,Kirari Suleman Nagar,Tamil Nadu,India,0.204
878,Bhilai,Mizoram,India,0.3
879,Chandrapur,Manipur,India,0.637
880,Mahbubnagar,West Bengal,India,0.171
881,Mangalore,Odisha,India,0.221
882,Bhavnagar,West Bengal,India,0.414
883,Danapur,Nagaland,India,0.303
884,Agartala,Rajasthan,India,0.154
885,Moradabad,Haryana,India,0.137
886,Patna,Telangana,India,0.43
887,Darbhanga,Jharkhand,India,0.567
888,Yamunanagar,Chhattisgarh,India,0.416
889,Siwan,Himachal Pradesh,India,0.104
890,Ongole,Maharashtra,India,0.04
891,Dehradun,Tripura,India,0.386
892,Shahjahanpur,Telangana,India,0.143
893,Mau,Nagaland,India,0.215
894,Ghaziabad,Telangana,India,0.637
895,Lucknow,Bihar,India,0.306
896,Nadiad,Punjab,India,0.406
897,Bhatpara,Meghalaya,India,0.531
898,Mango,Uttar Pradesh,India,0.558
899,North Dumdum,Assam,India,0.398
900,Kumbakonam,Uttarakhand,India,0.184
901,Ongole,Assam,India,0.335
902,Thrissur,Karnataka,India,0.304
903,Gangtok,Goa,India,0.307
904,Panvel,Kerala,India,0.468
905,Bidar,Maharashtra,India,0.114
906,Sagar,Maharashtra,India,0.177
907,North Dumdum,Uttarakhand,India,0.388
908,Junagadh,Rajasthan,India,0.25
909,Khandwa,Manipur,India,0.232
910,Kishanganj,Chhattisgarh,India,0.282
911,Morena,Maharashtra,India,0.398
912,Jehanabad,Uttarakhand,India,0.273
913,Maheshtala,Odisha,India,0.187
914,Hapur,Kerala,India,0.288
915,Barasat,Tripura,India,0.115
916,Arrah,Himachal Pradesh,India,0.228
917,Bhagalpur,Telangana,India,0.145
918,Thrissur,Manipur,India,0.094
919,Serampore,Uttar Pradesh,India,0.452
920,Erode,Uttarakhand,India,0.065
921,Kottayam,Rajasthan,India,0.588
922,Rewa,Madhya Pradesh,India,0.026
923,Nizamabad,Sikkim,India,0.2
924,Kanpur,Karnataka,India,0.181
925,Meerut,Rajasthan,India,0.372
926,Hapur,Telangana,India,0.235
927,Saharsa,Karnataka,India,0.174
928,Thoothukudi,Assam,India,0.606
929,Aurangabad,Mizoram,India,0.075
930,Karimnagar,Odisha,India,0.301
931,Danapur,Goa,India,0.315
932,Thiruvananthapuram,Punjab,India,0.537
933,New Delhi,Manipur,India,0.276
934,Salem,Uttar Pradesh,India,0.387
935,Mau,Nagaland,India,0.135
936,Hyderabad,Himachal Pradesh,India,0.116
937,Bhubaneswar,Bihar,India,0.395
938,Chapra,Arunachal Pradesh,India,0.246
939,Khora ,Uttarakhand,India,0.212
940,Bijapur,Uttar Pradesh,India,0.332
941,Tenali,Odisha,India,0.22
942,Bettiah,Arunachal Pradesh,India,0.237
943,Secunderabad,Maharashtra,India,0.158
944,Kollam,Karnataka,India,0.441
945,Gangtok,Assam,India,0.308
946,Panvel,Telangana,India,0.126
947,Farrukhabad,Arunachal Pradesh,India,0.223
948,Mira-Bhayandar,Karnataka,India,0.116
949,Bhubaneswar,Mizoram,India,0.464
950,Katni,Kerala,India,0.188
951,Shivpuri,Telangana,India,0.472
952,Berhampore,Chhattisgarh,India,0.269
953,Anantapur,Telangana,India,0.157
954,Gudivada,Maharashtra,India,0.237
955,Junagadh,Meghalaya,India,0.54
956,Guntakal,West Bengal,India,0.446
957,Buxar,Sikkim,India,0.105
958,Thanjavur,Kerala,India,0.186
959,Bhiwandi,Manipur,India,0.315
960,Sangli-Miraj & Kupwad,Chhattisgarh,India,0.295
961,Gwalior,Meghalaya,India,0.109
962,Hajipur,Punjab,India,0.168
963,Udupi,Haryana,India,0.166
964,Rajkot,Meghalaya,India,0.416
965,Allahabad,Jharkhand,India,0.061
966,Ahmedabad,Andhra Pradesh,India,0.277
967,Pondicherry,Sikkim,India,0.158
968,Rajpur Sonarpur,Gujarat,India,0.379
969,Amroha,Punjab,India,0.173
970,Pimpri-Chinchwad,Meghalaya,India,0.283
971,Jalandhar,Rajasthan,India,0.103
972,Ambattur,Uttarakhand,India,0.202
973,Amroha,Mizoram,India,0.307
974,Hapur,West Bengal,India,0.401
975,Salem,Chhattisgarh,India,0.317
976,Mathura,Tripura,India,0.171
977,Delhi,Meghalaya,India,0.684
978,Sri Ganganagar,Arunachal Pradesh,India,0.204
979,Gandhidham,Manipur,India,0.285
980,Tiruvottiyur,Mizoram,India,0.194
981,Madhyamgram,Bihar,India,0.262
982,Hubli–Dharwad,Andhra Pradesh,India,0.256
983,Hazaribagh,Assam,India,0.257
984,Tumkur,Bihar,India,0.163
985,New Delhi,Telangana,India,0.582
986,Asansol,Haryana,India,0.096
987,Ramgarh,Andhra Pradesh,India,0.376
988,Bhusawal,Tripura,India,0.444
989,Munger,West Bengal,India,0.099
990,Shimoga,Kerala,India,0.319
991,Udupi,Sikkim,India,0.14
992,Madanapalle,Punjab,India,0.193
993,Aizawl,Manipur,India,0.303
994,Ahmednagar,Mizoram,India,0.35
995,Akola,Tamil Nadu,India,0.049
996,Proddatur,Tamil Nadu,India,0.556
997,Adoni,Madhya Pradesh,India,0.2
998,Sri Ganganagar,Bihar,India,0.378
999,Sangli-Miraj & Kupwad,Arunachal Pradesh,India,0.29
1000,Sonipat,Karnataka,India,0.287
1001,Ghaziabad,Himachal Pradesh,India,0.368
1002,Uluberia,West Bengal,India,0.499
1003,Anantapur,Maharashtra,India,0.396
1004,Fatehpur,Uttar Pradesh,India,0.183
1005,Ramagundam,Tamil Nadu,India,0.219
1006,Anantapur,Sikkim,India,0.095
1007,Bhind,Himachal Pradesh,India,0.482
1008,Jalgaon,Chhattisgarh,India,0.464
1009,Bardhaman,Odisha,India,0.167
1010,Madhyamgram,Tripura,India,0.362
1011,Udaipur,Mizoram,India,0.202
1012,Aurangabad,Manipur,India,0.201
1013,Kalyan-Dombivli,Haryana,India,0.17
1014,Raichur,Odisha,India,0.026
1015,Raurkela Industrial Township,Tripura,India,0.414
1016,Bhilwara,Gujarat,India,0.338
1017,Rajkot,Chhattisgarh,India,0.302
1018,Ahmednagar,West Bengal,India,0.348
1019,Singrauli,Telangana,India,0.366
1020,Amroha,Nagaland,India,0.33
1021,Hazaribagh,Odisha,India,0.209
1022,Nagercoil,Manipur,India,0.231
1023,Tadepalligudem,Odisha,India,0.206
1024,Ghaziabad,Rajasthan,India,0.144
1025,Ujjain,West Bengal,India,0.281
1026,Junagadh,Punjab,India,0.282
1027,Howrah,Punjab,India,0.156
1028,Pondicherry,Goa,India,0.248
1029,Aurangabad,Meghalaya,India,0.282
1030,Jalna,Meghalaya,India,0.356
1031,Aurangabad,Uttar Pradesh,India,0.222
1032,Unnao,Sikkim,India,0.401
1033,Nangloi Jat,Uttarakhand,India,0.07
1034,Hospet,Mizoram,India,0.116
1035,Phagwara,Haryana,India,0.374
1036,Gulbarga,Karnataka,India,0.773
1037,Vijayanagaram,Haryana,India,0.614
1038,Chapra,Andhra Pradesh,India,0.377
1039,Mehsana,Telangana,India,0.214
1040,Muzaffarpur,Bihar,India,0.504
1041,Chandigarh,Uttar Pradesh,India,0.357
1042,Kollam,Nagaland,India,0.516
1043,Shivpuri,Odisha,India,0.464
1044,Chittoor,Madhya Pradesh,India,0.305
1045,Udupi,Mizoram,India,0.446
1046,Gudivada,Meghalaya,India,0.128
1047,Sonipat,Meghalaya,India,0.261
1048,Jhansi,Gujarat,India,0.702
1049,Moradabad,Meghalaya,India,0.224
1050,Surendranagar Dudhrej,West Bengal,India,0.101
1051,Agra,Karnataka,India,0.046
1052,Shimla,Uttarakhand,India,0.337
1053,Bellary,Chhattisgarh,India,0.14
1054,Srinagar,Chhattisgarh,India,0.721
1055,Secunderabad,Mizoram,India,0.53
1056,Hyderabad,Meghalaya,India,0.136
1057,Udaipur,Tripura,India,0.414
1058,Ballia,Assam,India,0.053
1059,Hajipur,Rajasthan,India,0.116
1060,Sambhal,Andhra Pradesh,India,0.084
1061,Ludhiana,Uttar Pradesh,India,0.241
1062,Patiala,Manipur,India,0.214
1063,Jammu,Maharashtra,India,0.095
1064,Dehradun,Jharkhand,India,0.274
1065,Indore,Assam,India,0.209
1066,Panvel,Tamil Nadu,India,0.118
1067,Vellore,Karnataka,India,0.361
1068,Vellore,Haryana,India,0.311
1069,Muzaffarpur,Andhra Pradesh,India,0.162
1070,Rampur,Sikkim,India,0.082
1071,Erode,West Bengal,India,0.734
1072,Sultan Pur Majra,Goa,India,0.175
1073,Sasaram,Madhya Pradesh,India,0.369
1074,Tirunelveli,Assam,India,0.239
1075,Uluberia,Haryana,India,0.012
1076,Bokaro,Nagaland,India,0.134
1077,Aizawl,Nagaland,India,0.232
1078,Shimla,Gujarat,India,0.25
1079,Erode,Nagaland,India,0.121
1080,Narasaraopet,Sikkim,India,0.447
1081,Ujjain,Assam,India,0.563
1082,Sasaram,Chhattisgarh,India,0.369
1083,Hosur,Himachal Pradesh,India,0.318
1084,Faridabad,Kerala,India,0.203
1085,Meerut,Haryana,India,0.072
1086,Guna,Jharkhand,India,0.42
1087,Varanasi,Maharashtra,India,0.061
1088,Ballia,Sikkim,India,0.069
1089,Hindupur,Chhattisgarh,India,0.441
1090,Saharanpur,Chhattisgarh,India,0.371
1091,Gandhinagar,Chhattisgarh,India,0.374
1092,Rourkela,Meghalaya,India,0.461
1093,Thanjavur,Telangana,India,0.394
1094,Bidar,Madhya Pradesh,India,0.192
1095,Tiruchirappalli,Bihar,India,0.144
1096,Mangalore,Sikkim,India,0.174
1097,Gopalpur,Gujarat,India,0.135
1098,Pali,Punjab,India,0.223
1099,Ballia,Chhattisgarh,India,0.113
1100,Pondicherry,Meghalaya,India,0.393
1101,Kadapa,Nagaland,India,0.198
1102,Pallavaram,Maharashtra,India,0.202
1103,Panvel,Madhya Pradesh,India,0.019
1104,Chandigarh,Madhya Pradesh,India,0.174
1105,Srikakulam,Nagaland,India,0.458
1106,Jodhpur,Chhattisgarh,India,0.113
1107,Davanagere,Tamil Nadu,India,0.043
1108,Ramgarh,West Bengal,India,0.279
1109,Chapra,Jharkhand,India,0.335
1110,Singrauli,Manipur,India,0.554
1111,Bhubaneswar,Tripura,India,0.226
1112,Chandigarh,Gujarat,India,0.087
1113,Delhi,Haryana,India,0.804
1114,Nagaon,Sikkim,India,0.165
1115,Amaravati,Odisha,India,0.351
1116,Khammam,Nagaland,India,0.537
1117,Davanagere,Kerala,India,0.52
1118,Eluru,Chhattisgarh,India,0.151
1119,Gangtok,Tripura,India,0.157
1120,Rajkot,Kerala,India,0.128
1121,Kota,Bihar,India,0.223
1122,Ambattur,Tripura,India,0.351
1123,Bokaro,Nagaland,India,0.355
1124,Amroha,Punjab,India,0.618
1125,Hosur,Uttarakhand,India,0.084
1126,Bhatpara,Nagaland,India,0.212
1127,Hyderabad,Bihar,India,0.151
1128,Bihar Sharif,Haryana,India,0.121
1129,Karimnagar,Tamil Nadu,India,0.317
1130,Hospet,Uttar Pradesh,India,0.117
1131,Aurangabad,Rajasthan,India,0.207
1132,Kanpur,Jharkhand,India,0.119
1133,Jorhat,Odisha,India,0.368
1134,Raebareli,Andhra Pradesh,India,0.146
1135,Amravati,West Bengal,India,0.394
1136,Siliguri,Tripura,India,0.173
1137,Nandyal,Manipur,India,0.235
1138,Bijapur,Mizoram,India,0.379
1139,Amritsar,Odisha,India,0.218
1140,Saharanpur,Telangana,India,0.459
1141,Fatehpur,Odisha,India,0.476
1142,Malda,Goa,India,0.193
1143,Siliguri,Tripura,India,0.303
1144,Dindigul,Mizoram,India,0.355
1145,Gulbarga,Goa,India,0.342
1146,Mango,West Bengal,India,0.205
1147,Davanagere,Punjab,India,0.395
1148,Jalandhar,Nagaland,India,0.354
1149,Gwalior,Karnataka,India,0.331
1150,Jaunpur,Odisha,India,0.297
1151,Sambalpur,Kerala,India,0.108
1152,Jalna,Jharkhand,India,0.401
1153,Mehsana,Kerala,India,0.297
1154,Panchkula,Haryana,India,0.348
1155,Asansol,Assam,India,0.465
1156,Belgaum,Assam,India,0.465
1157,Mahbubnagar,Maharashtra,India,0.174
1158,Allahabad,Uttar Pradesh,India,0.305
1159,Malda,Punjab,India,0.152
1160,Amritsar,Sikkim,India,0.457
1161,Eluru,Uttar Pradesh,India,0.098
1162,Bally,Meghalaya,India,0.285
1163,Jamalpur,Karnataka,India,0.431
1164,Morena,Uttar Pradesh,India,0.53
1165,Noida,Punjab,India,0.552
1166,Bhavnagar,Meghalaya,India,0.353
1167,Sambhal,Sikkim,India,0.083
1168,Rajpur Sonarpur,Kerala,India,0.598
1169,Thiruvananthapuram,Bihar,India,0.342
1170,Kadapa,Jharkhand,India,0.128
1171,Loni,Arunachal Pradesh,India,0.041
1172,Sirsa,Chhattisgarh,India,0.268
1173,Fatehpur,Andhra Pradesh,India,0.379
1174,Delhi,Kerala,India,0.32
1175,Sangli-Miraj & Kupwad,Andhra Pradesh,India,0.362
1176,Raipur,Haryana,India,0.464
1177,Madanapalle,Telangana,India,0.252
1178,Mau,Telangana,India,0.349
1179,Karawal Nagar,Madhya Pradesh,India,0.079
1180,Panchkula,Goa,India,0.276
1181,Khandwa,Nagaland,India,0.131
1182,Haldia,West Bengal,India,0.096
1183,Morena,Sikkim,India,0.324
1184,Kalyan-Dombivli,Goa,India,0.454
1185,Mirzapur,Bihar,India,0.388
1186,Jaipur,Kerala,India,0.03
1187,Tiruppur,Goa,India,0.392
1188,Thrissur,Sikkim,India,0.553
1189,Sangli-Miraj & Kupwad,Maharashtra,India,0.369
1190,Rourkela,Chhattisgarh,India,0.392
1191,Jhansi,Meghalaya,India,0.573
1192,Bidhannagar,Goa,India,0.303
1193,Faridabad,Tripura,India,0.268
1194,Tenali,Mizoram,India,0.224
1195,Siliguri,Tamil Nadu,India,0.436
1196,Kadapa,Arunachal Pradesh,India,0.25
1197,Rampur,Rajasthan,India,0.129
1198,Thanjavur,Andhra Pradesh,India,0.475
1199,Patiala,Tripura,India,0.08
1200,Bihar Sharif,Goa,India,0.118
1201,Dhanbad,Nagaland,India,0.238
1202,Raipur,Tamil Nadu,India,0.522
1203,Jabalpur,Chhattisgarh,India,0.51
1204,Guntakal,Uttarakhand,India,0.254
1205,Nangloi Jat,Odisha,India,0.329
1206,Nagpur,Karnataka,India,0.178
1207,Chittoor,Himachal Pradesh,India,0.176
1208,Bulandshahr,Gujarat,India,0.073
1209,Durgapur,Himachal Pradesh,India,0.488
1210,Ahmedabad,Arunachal Pradesh,India,0.135
1211,Saharsa,Assam,India,0.174
1212,Medininagar,Uttar Pradesh,India,0.225
1213,Mira-Bhayandar,Bihar,India,0.262
1214,Dehri,Chhattisgarh,India,0.237
1215,Bhusawal,Chhattisgarh,India,0.187
1216,Rajkot,Tamil Nadu,India,0.357
1217,Rourkela,Madhya Pradesh,India,0.268
1218,South Dumdum,Odisha,India,0.299
1219,Bellary,Goa,India,0.577
1220,Ahmedabad,Haryana,India,0.547
1221,Dharmavaram,Madhya Pradesh,India,0.247
1222,Ambattur,Telangana,India,0.32
1223,Amravati,Odisha,India,0.052
1224,Ghaziabad,Manipur,India,0.611
1225,Bijapur,Sikkim,India,0.539
1226,Machilipatnam,Arunachal Pradesh,India,0.15
1227,Udaipur,Madhya Pradesh,India,0.203
1228,Parbhani,Telangana,India,0.212
1229,Yamunanagar,Sikkim,India,0.178
1230,Tiruvottiyur,Tamil Nadu,India,0.143
1231,Karaikudi,Andhra Pradesh,India,0.61
1232,Guwahati,Manipur,India,0.322
1233,Sagar,Meghalaya,India,0.263
1234,Bellary,Uttar Pradesh,India,0.243
1235,Kadapa,Sikkim,India,0.194
1236,Sikar,Bihar,India,0.162
