device_id,device_type,os,device_risk_score
1068,mobile,Android,0.249
1069,mobile,Android,0.372
1070,mobile,Android,0.223
1071,mobile,Android,0.254
1072,mobile,Android,0.497
1073,mobile,Android,0.269
1074,mobile,Android,0.33
1075,mobile,Android,0.213
1076,mobile,iOS,0.214
1077,mobile,Android,0.7
1078,web,Android,0.222
1079,mobile,iOS,0.209
1080,mobile,Android,0.281
1081,mobile,iOS,0.208
1082,mobile,iOS,0.458
1083,mobile,Android,0.15
1084,mobile,Android,0.306
1085,mobile,iOS,0.21
1086,mobile,Android,0.122
1087,mobile,Android,0.275
1088,mobile,Android,0.17
1089,mobile,Android,0.333
1090,mobile,Android,0.132
1091,mobile,Android,0.093
1092,web,Android,0.285
1093,mobile,Android,0.178
1094,mobile,Android,0.123
1095,mobile,Android,0.324
1096,mobile,Android,0.525
1097,mobile,Android,0.436
1098,mobile,Android,0.749
1099,mobile,iOS,0.366
1100,mobile,iOS,0.448
1101,mobile,Android,0.278
1102,mobile,iOS,0.472
1103,mobile,iOS,0.122
1104,mobile,Android,0.314
1105,web,iOS,0.115
1106,mobile,Android,0.292
1107,mobile,Android,0.464
1108,mobile,Android,0.547
1109,mobile,iOS,0.495
1110,web,Android,0.125
1111,mobile,Android,0.206
1112,mobile,Android,0.369
1113,mobile,Android,0.365
1114,mobile,Windows,0.27
1115,mobile,Android,0.223
1116,mobile,iOS,0.159
1117,mobile,Android,0.371
1118,mobile,iOS,0.218
1119,mobile,iOS,0.205
1120,mobile,Android,0.183
1121,mobile,Android,0.351
1122,mobile,iOS,0.245
1123,mobile,Android,0.265
1124,mobile,Android,0.134
1125,mobile,Android,0.398
1126,mobile,Android,0.092
1127,mobile,Android,0.147
1128,mobile,iOS,0.033
1129,mobile,Android,0.228
1130,mobile,Android,0.36
1131,mobile,Android,0.101
1132,mobile,Android,0.732
1133,mobile,Android,0.289
1134,mobile,Android,0.248
1135,mobile,Android,0.286
1136,mobile,Android,0.071
1137,mobile,iOS,0.104
1138,mobile,Android,0.117
1139,mobile,Windows,0.161
1140,mobile,iOS,0.267
1141,mobile,Android,0.148
1142,mobile,iOS,0.579
1143,mobile,Android,0.2
1144,mobile,iOS,0.042
1145,mobile,Android,0.297
1146,mobile,Android,0.296
1147,web,Windows,0.286
1148,mobile,Android,0.732
1149,mobile,Android,0.089
1150,mobile,Android,0.075
1151,mobile,Android,0.428
1152,mobile,Android,0.235
1153,mobile,Android,0.436
1154,mobile,Android,0.241
1155,mobile,Android,0.474
1156,mobile,Android,0.286
1157,mobile,iOS,0.161
1158,web,Android,0.326
1159,mobile,iOS,0.287
1160,mobile,iOS,0.195
1161,mobile,Android,0.371
1162,mobile,Android,0.109
1163,mobile,iOS,0.154
1164,web,Android,0.387
1165,web,iOS,0.278
1166,mobile,Android,0.333
1167,mobile,Android,0.16
1168,web,Android,0.087
1169,mobile,Android,0.316
1170,mobile,Android,0.502
1171,mobile,Android,0.118
1172,mobile,Android,0.083
1173,web,Android,0.218
1174,mobile,Android,0.275
1175,mobile,Android,0.403
1176,mobile,Android,0.131
1177,mobile,Android,0.232
1178,mobile,Android,0.381
1179,mobile,Android,0.429
1180,mobile,iOS,0.096
1181,mobile,Android,0.385
1182,web,iOS,0.153
1183,mobile,Android,0.491
1184,mobile,Android,0.383
1185,mobile,Android,0.293
1186,mobile,Android,0.122
1187,mobile,Android,0.458
1188,mobile,Android,0.596
1189,mobile,Android,0.405
1190,mobile,Android,0.33
1191,mobile,Android,0.212
1192,mobile,Android,0.126
1193,mobile,Android,0.318
1194,mobile,iOS,0.454
1195,mobile,Android,0.114
1196,mobile,Android,0.331
1197,web,Windows,0.168
1198,mobile,Android,0.612
1199,web,Android,0.198
1200,mobile,Android,0.196
1201,web,Android,0.182
1202,mobile,Android,0.151
1203,mobile,iOS,0.234
1204,mobile,Android,0.062
1205,mobile,Android,0.019
1206,mobile,iOS,0.069
1207,mobile,iOS,0.242
1208,mobile,Android,0.248
1209,web,Android,0.329
1210,web,iOS,0.51
1211,mobile,Android,0.048
1212,mobile,Android,0.478
1213,web,iOS,0.314
1214,web,Android,0.163
1215,mobile,Android,0.057
1216,mobile,Android,0.222
1217,mobile,iOS,0.322
1218,mobile,Android,0.14
1219,mobile,Android,0.348
1220,mobile,Windows,0.066
1221,mobile,Android,0.251
1222,mobile,Android,0.08
1223,mobile,iOS,0.37
1224,mobile,Android,0.523
1225,mobile,iOS,0.724
1226,mobile,iOS,0.533
1227,mobile,Android,0.234
1228,mobile,iOS,0.156
1229,mobile,Android,0.644
1230,mobile,Android,0.195
1231,mobile,Android,0.076
1232,mobile,Android,0.202
1233,mobile,Android,0.351
1234,mobile,Android,0.04
1235,mobile,Android,0.337
1236,mobile,Android,0.23
1237,mobile,Android,0.602
1238,mobile,Android,0.297
1239,mobile,Android,0.216
1240,mobile,Android,0.504
1241,mobile,Android,0.136
1242,mobile,Android,0.197
1243,mobile,Android,0.103
1244,mobile,Android,0.592
1245,mobile,iOS,0.381
1246,mobile,iOS,0.33
1247,mobile,Android,0.223
1248,mobile,Windows,0.379
1249,mobile,Android,0.64
1250,mobile,Android,0.368
1251,mobile,Android,0.426
1252,mobile,Android,0.139
1253,mobile,Android,0.468
1254,mobile,Android,0.358
1255,mobile,Android,0.542
1256,mobile,Android,0.358
1257,mobile,iOS,0.309
1258,mobile,Windows,0.125
1259,mobile,Android,0.557
1260,mobile,iOS,0.343
1261,mobile,Android,0.395
1262,mobile,Android,0.199
1263,mobile,iOS,0.337
1264,mobile,iOS,0.578
1265,mobile,Android,0.27
1266,mobile,iOS,0.093
1267,mobile,Android,0.088
1268,mobile,Windows,0.335
1269,mobile,Windows,0.206
1270,mobile,Android,0.272
1271,mobile,Android,0.338
1272,mobile,Android,0.323
1273,mobile,iOS,0.048
1274,mobile,iOS,0.382
1275,mobile,Android,0.386
1276,mobile,iOS,0.318
1277,mobile,iOS,0.455
1278,mobile,Android,0.474
1279,mobile,Android,0.59
1280,mobile,Android,0.238
1281,mobile,Android,0.178
1282,mobile,Android,0.222
1283,mobile,iOS,0.18
1284,mobile,Android,0.319
1285,mobile,Android,0.164
1286,mobile,Android,0.165
1287,mobile,Android,0.1
1288,mobile,Android,0.461
1289,mobile,iOS,0.588
1290,mobile,Android,0.337
1291,mobile,Android,0.121
1292,web,Android,0.411
1293,mobile,Android,0.236
1294,mobile,iOS,0.253
1295,mobile,iOS,0.274
1296,mobile,Android,0.583
1297,mobile,iOS,0.46
1298,mobile,Android,0.243
1299,mobile,Android,0.19
1300,mobile,Android,0.238
1301,mobile,Android,0.284
1302,mobile,Android,0.634
1303,web,iOS,0.161
1304,mobile,Android,0.101
1305,mobile,Android,0.205
1306,mobile,Android,0.234
1307,mobile,Android,0.255
1308,mobile,iOS,0.452
1309,mobile,Android,0.155
1310,mobile,Android,0.538
1311,mobile,Android,0.081
1312,mobile,Android,0.343
1313,mobile,Android,0.127
1314,mobile,iOS,0.337
1315,mobile,Windows,0.576
1316,web,Android,0.255
1317,mobile,Android,0.207
1318,web,Android,0.46
1319,mobile,Windows,0.552
1320,mobile,Android,0.117
1321,mobile,Android,0.083
1322,mobile,Android,0.082
1323,mobile,Android,0.101
1324,mobile,Android,0.205
1325,mobile,Android,0.094
1326,web,Android,0.404
1327,mobile,iOS,0.14
1328,mobile,Android,0.588
1329,mobile,Android,0.493
1330,mobile,Android,0.178
1331,mobile,Android,0.32
1332,mobile,iOS,0.168
1333,mobile,iOS,0.435
1334,mobile,iOS,0.466
1335,mobile,Android,0.075
1336,mobile,Windows,0.499
1337,mobile,Android,0.424
1338,mobile,Android,0.219
1339,mobile,iOS,0.255
1340,web,iOS,0.309
1341,mobile,Android,0.396
1342,mobile,iOS,0.324
1343,mobile,Android,0.169
1344,mobile,Android,0.445
1345,mobile,Android,0.532
1346,web,Android,0.188
1347,mobile,iOS,0.228
1348,mobile,Android,0.274
1349,web,Android,0.149
1350,mobile,iOS,0.016
1351,mobile,Android,0.278
1352,mobile,Android,0.146
1353,web,Android,0.15
1354,mobile,Android,0.285
1355,mobile,Android,0.077
1356,mobile,iOS,0.549
1357,mobile,Android,0.153
1358,mobile,Android,0.379
1359,mobile,Android,0.21
1360,mobile,Android,0.11
1361,mobile,Android,0.73
1362,mobile,Android,0.44
1363,mobile,iOS,0.194
1364,mobile,Android,0.231
1365,mobile,Android,0.539
1366,mobile,Android,0.24
1367,mobile,Android,0.312
1368,mobile,Android,0.274
1369,mobile,Android,0.106
1370,mobile,Android,0.386
1371,mobile,Android,0.231
1372,mobile,Android,0.733
1373,mobile,iOS,0.314
1374,mobile,Android,0.101
1375,mobile,Android,0.226
1376,mobile,iOS,0.054
1377,mobile,Android,0.46
1378,mobile,Android,0.184
1379,mobile,Android,0.346
1380,mobile,Android,0.152
1381,mobile,Android,0.166
1382,mobile,Windows,0.241
1383,mobile,Android,0.044
1384,mobile,iOS,0.149
1385,mobile,iOS,0.106
1386,mobile,Android,0.487
1387,mobile,Android,0.316
1388,mobile,Android,0.141
1389,mobile,Android,0.215
1390,web,Android,0.384
1391,mobile,Android,0.065
1392,mobile,Android,0.327
1393,mobile,Android,0.393
1394,mobile,Android,0.265
1395,mobile,Android,0.371
1396,mobile,Android,0.199
1397,web,Android,0.264
1398,mobile,iOS,0.568
1399,web,Android,0.532
1400,mobile,Android,0.205
1401,mobile,Android,0.104
1402,web,Android,0.277
1403,mobile,iOS,0.133
1404,mobile,Android,0.463
1405,mobile,Android,0.409
1406,mobile,Android,0.343
1407,mobile,Android,0.217
1408,mobile,Android,0.121
1409,mobile,Android,0.502
1410,mobile,Android,0.039
1411,mobile,Android,0.267
1412,mobile,Android,0.062
1413,mobile,Windows,0.417
1414,mobile,iOS,0.3
1415,mobile,Android,0.147
1416,web,Android,0.393
1417,mobile,Windows,0.411
1418,mobile,Android,0.518
1419,web,Windows,0.347
1420,mobile,Android,0.315
1421,mobile,Android,0.235
1422,mobile,Android,0.131
1423,mobile,Android,0.421
1424,mobile,Android,0.118
1425,mobile,Android,0.173
1426,mobile,iOS,0.159
1427,mobile,Android,0.252
1428,mobile,iOS,0.358
1429,mobile,Android,0.455
1430,mobile,Android,0.035
1431,mobile,Android,0.108
1432,mobile,Android,0.605
1433,mobile,Android,0.07
1434,mobile,Android,0.4
1435,mobile,iOS,0.193
1436,mobile,Android,0.211
1437,mobile,Android,0.599
1438,mobile,Android,0.074
1439,mobile,iOS,0.084
1440,web,Android,0.609
1441,mobile,Android,0.189
1442,mobile,Android,0.51
1443,mobile,Android,0.148
1444,web,Android,0.597
1445,web,Android,0.472
1446,mobile,Android,0.201
1447,mobile,iOS,0.291
1448,mobile,Android,0.409
1449,mobile,iOS,0.321
1450,mobile,Android,0.094
1451,mobile,Android,0.347
1452,mobile,Android,0.294
1453,mobile,Android,0.344
1454,mobile,Android,0.566
1455,mobile,Android,0.268
1456,mobile,iOS,0.095
1457,mobile,Android,0.483
1458,mobile,Android,0.222
1459,mobile,Android,0.056
1460,mobile,Android,0.222
1461,mobile,Android,0.073
1462,mobile,Android,0.106
1463,mobile,Windows,0.338
1464,mobile,Windows,0.157
1465,mobile,Android,0.574
1466,mobile,Android,0.62
1467,mobile,Android,0.282
1468,mobile,Android,0.186
1469,mobile,Android,0.133
1470,mobile,iOS,0.171
1471,mobile,iOS,0.315
1472,mobile,Android,0.046
1473,mobile,iOS,0.068
1474,web,Android,0.21
1475,mobile,Android,0.054
1476,mobile,iOS,0.156
1477,mobile,Android,0.066
1478,mobile,Android,0.085
1479,mobile,Android,0.072
1480,mobile,Android,0.346
1481,mobile,Android,0.08
1482,mobile,Android,0.107
1483,mobile,iOS,0.284
1484,mobile,Android,0.114
1485,mobile,Android,0.279
1486,mobile,Android,0.317
1487,mobile,iOS,0.193
1488,mobile,Android,0.182
1489,mobile,Android,0.376
1490,mobile,Android,0.35
1491,mobile,Android,0.173
1492,mobile,Android,0.309
1493,mobile,iOS,0.329
1494,mobile,Android,0.276
1495,web,Android,0.221
1496,mobile,Android,0.261
1497,web,Android,0.304
1498,mobile,Android,0.501
1499,mobile,Android,0.097
1500,mobile,Android,0.018
1501,web,Android,0.668
1502,mobile,Android,0.44
1503,mobile,Android,0.308
1504,mobile,iOS,0.332
1505,mobile,iOS,0.306
1506,mobile,Android,0.251
1507,mobile,Android,0.148
1508,mobile,Android,0.371
1509,web,Android,0.192
1510,mobile,Android,0.313
1511,mobile,Android,0.449
1512,mobile,Android,0.132
1513,mobile,Android,0.385
1514,web,Android,0.319
1515,mobile,Android,0.022
1516,mobile,Android,0.165
1517,mobile,Android,0.081
1518,mobile,Android,0.16
1519,mobile,Android,0.552
1520,mobile,Android,0.342
1521,mobile,Android,0.594
1522,mobile,Android,0.237
1523,web,Android,0.175
1524,mobile,Android,0.342
1525,mobile,iOS,0.235
1526,mobile,iOS,0.335
1527,mobile,Android,0.461
1528,mobile,Android,0.593
1529,mobile,Android,0.327
1530,mobile,Android,0.21
1531,mobile,Android,0.371
1532,mobile,iOS,0.161
1533,web,Windows,0.352
1534,mobile,Android,0.205
1535,mobile,Android,0.515
1536,mobile,Android,0.189
1537,mobile,Android,0.45
1538,mobile,iOS,0.104
1539,mobile,Windows,0.19
1540,mobile,Android,0.155
1541,mobile,Android,0.311
1542,mobile,Windows,0.328
1543,mobile,Android,0.218
1544,mobile,iOS,0.69
1545,mobile,Android,0.065
1546,mobile,Android,0.207
1547,web,Android,0.243
1548,mobile,iOS,0.446
1549,mobile,Android,0.311
1550,mobile,Android,0.094
1551,mobile,iOS,0.319
1552,mobile,Android,0.299
1553,mobile,Android,0.155
1554,mobile,Android,0.154
1555,mobile,Android,0.282
1556,mobile,Android,0.227
1557,mobile,Android,0.192
1558,web,Android,0.163
1559,mobile,Windows,0.127
1560,web,Android,0.097
1561,mobile,Android,0.324
1562,web,Android,0.533
1563,mobile,Android,0.37
1564,mobile,Android,0.178
1565,mobile,iOS,0.697
1566,mobile,Android,0.649
1567,mobile,iOS,0.483
1568,mobile,Android,0.115
1569,mobile,Android,0.441
1570,mobile,iOS,0.239
1571,mobile,iOS,0.796
1572,mobile,Android,0.251
1573,mobile,iOS,0.344
1574,mobile,Android,0.376
1575,mobile,Android,0.075
1576,mobile,Android,0.296
1577,mobile,Android,0.095
1578,mobile,Android,0.361
1579,mobile,Android,0.37
1580,mobile,Android,0.068
1581,web,iOS,0.163
1582,mobile,Android,0.156
1583,mobile,Android,0.293
1584,mobile,iOS,0.148
1585,mobile,Android,0.359
1586,mobile,Android,0.1
1587,mobile,Android,0.191
1588,mobile,Android,0.342
1589,mobile,iOS,0.024
1590,mobile,iOS,0.076
1591,mobile,iOS,0.038
1592,mobile,iOS,0.153
1593,mobile,Android,0.576
1594,mobile,Android,0.578
1595,mobile,Android,0.321
1596,mobile,Android,0.037
1597,mobile,Android,0.214
1598,mobile,Android,0.127
1599,mobile,Windows,0.264
1600,mobile,iOS,0.28
1601,web,iOS,0.275
1602,mobile,Android,0.059
1603,mobile,Android,0.078
1604,mobile,Android,0.336
1605,mobile,iOS,0.407
1606,mobile,Android,0.202
1607,mobile,Android,0.315
1608,mobile,Android,0.243
1609,mobile,Android,0.113
1610,mobile,Android,0.554
1611,web,iOS,0.357
1612,mobile,Android,0.214
1613,mobile,Android,0.341
1614,mobile,Android,0.299
1615,web,iOS,0.146
1616,mobile,Android,0.5
1617,mobile,Android,0.297
1618,mobile,iOS,0.117
1619,mobile,iOS,0.18
1620,mobile,Android,0.061
1621,web,Android,0.462
1622,mobile,Android,0.221
1623,mobile,iOS,0.063
1624,mobile,Android,0.409
1625,mobile,Android,0.353
1626,mobile,iOS,0.374
1627,mobile,Android,0.29
1628,web,iOS,0.798
1629,mobile,iOS,0.18
1630,mobile,Android,0.077
1631,mobile,iOS,0.155
1632,mobile,Android,0.317
1633,mobile,Android,0.24
1634,mobile,Android,0.308
1635,mobile,Android,0.041
1636,mobile,Android,0.097
1637,mobile,Android,0.207
1638,mobile,iOS,0.026
1639,mobile,Android,0.099
1640,mobile,Android,0.164
1641,mobile,iOS,0.339
1642,mobile,Android,0.038
1643,mobile,Android,0.765
1644,mobile,Android,0.572
1645,mobile,Android,0.459
1646,mobile,Android,0.343
1647,mobile,Android,0.232
1648,mobile,iOS,0.166
1649,mobile,iOS,0.241
1650,mobile,Android,0.158
1651,mobile,Android,0.323
1652,web,iOS,0.333
1653,mobile,Android,0.085
1654,mobile,Android,0.067
1655,mobile,Android,0.215
1656,mobile,Android,0.348
1657,mobile,Android,0.29
1658,mobile,iOS,0.18
1659,mobile,Android,0.44
1660,mobile,Android,0.28
1661,mobile,iOS,0.27
1662,mobile,Android,0.189
1663,mobile,Android,0.268
1664,mobile,Android,0.517
1665,mobile,Android,0.058
1666,web,Android,0.276
1667,mobile,Android,0.244
1668,mobile,Android,0.117
1669,mobile,Android,0.295
1670,mobile,Windows,0.353
1671,mobile,Android,0.384
1672,mobile,iOS,0.271
1673,mobile,Android,0.132
1674,mobile,Android,0.147
1675,mobile,Android,0.299
1676,mobile,Android,0.381
1677,mobile,Android,0.557
1678,mobile,iOS,0.358
1679,mobile,iOS,0.135
1680,mobile,Android,0.247
1681,mobile,iOS,0.153
1682,web,Android,0.361
1683,mobile,Android,0.48
1684,mobile,Android,0.303
1685,web,Android,0.265
1686,mobile,Android,0.2
1687,mobile,iOS,0.106
1688,web,Windows,0.181
1689,mobile,Android,0.604
1690,mobile,Android,0.157
1691,mobile,Windows,0.305
1692,web,Android,0.159
1693,web,iOS,0.119
1694,web,Android,0.253
1695,mobile,Android,0.443
1696,mobile,Android,0.195
1697,mobile,Android,0.198
1698,mobile,Android,0.165
1699,web,Windows,0.204
1700,mobile,Android,0.641
1701,mobile,Android,0.077
1702,mobile,Android,0.287
1703,mobile,iOS,0.299
1704,mobile,Windows,0.161
1705,mobile,Android,0.028
1706,web,iOS,0.327
1707,mobile,iOS,0.38
1708,web,Android,0.226
1709,mobile,Android,0.116
1710,web,iOS,0.053
1711,mobile,iOS,0.252
1712,mobile,Android,0.621
1713,mobile,iOS,0.45
1714,mobile,Android,0.313
1715,mobile,Android,0.35
1716,mobile,Android,0.425
1717,mobile,iOS,0.32
1718,mobile,Android,0.027
1719,mobile,iOS,0.293
1720,mobile,Android,0.189
1721,mobile,Android,0.245
1722,mobile,Android,0.233
1723,web,Android,0.273
1724,mobile,Android,0.441
1725,mobile,Android,0.577
1726,mobile,iOS,0.217
1727,mobile,Android,0.108
1728,mobile,Android,0.055
1729,mobile,Android,0.272
1730,mobile,iOS,0.138
1731,mobile,Android,0.191
1732,mobile,Android,0.368
1733,web,Android,0.029
1734,web,Android,0.168
1735,mobile,Android,0.079
1736,mobile,iOS,0.445
1737,mobile,Android,0.14
1738,web,iOS,0.296
1739,mobile,iOS,0.385
1740,mobile,Android,0.189
1741,mobile,Android,0.309
1742,web,Windows,0.278
1743,mobile,Android,0.314
1744,mobile,Android,0.04
1745,mobile,Android,0.187
1746,mobile,Android,0.297
1747,mobile,Android,0.164
1748,mobile,iOS,0.548
1749,mobile,Android,0.122
1750,mobile,Android,0.206
1751,mobile,Android,0.29
1752,mobile,Android,0.547
1753,mobile,Android,0.789
1754,mobile,Android,0.094
1755,mobile,Android,0.197
1756,mobile,iOS,0.128
1757,mobile,Android,0.421
1758,web,iOS,0.602
1759,mobile,Android,0.37
1760,mobile,Android,0.385
1761,mobile,iOS,0.137
1762,mobile,Android,0.286
1763,mobile,Android,0.299
1764,web,Android,0.285
1765,mobile,Android,0.484
1766,mobile,iOS,0.455
1767,mobile,Android,0.463
1768,mobile,Android,0.435
1769,mobile,Android,0.497
1770,web,Android,0.251
1771,mobile,Android,0.405
1772,mobile,iOS,0.363
1773,mobile,iOS,0.129
1774,mobile,Android,0.084
1775,mobile,Android,0.026
1776,mobile,Android,0.278
1777,mobile,Android,0.463
1778,mobile,Android,0.267
1779,mobile,Android,0.201
1780,mobile,Android,0.252
1781,mobile,iOS,0.285
1782,mobile,Android,0.641
1783,mobile,Android,0.275
1784,mobile,Android,0.367
1785,mobile,Android,0.247
