user_id,age,account_age_days,kyc_status,risk_profile
1167,25,860,pending,low
1168,56,1592,verified,medium
1169,57,2027,verified,low
1170,31,782,verified,low
1171,49,1650,pending,low
1172,68,2433,verified,high
1173,55,2459,verified,low
1174,50,1002,verified,medium
1175,40,760,pending,low
1176,32,135,verified,low
1177,50,795,pending,low
1178,42,1063,verified,medium
1179,34,1872,verified,low
1180,50,1308,verified,low
1181,64,1614,verified,medium
1182,19,2139,verified,low
1183,31,205,verified,low
1184,57,454,verified,low
1185,57,1249,verified,low
1186,68,1006,pending,low
1187,56,156,verified,high
1188,68,114,verified,low
1189,23,1609,verified,low
1190,23,1531,pending,low
1191,20,210,verified,high
1192,24,402,verified,low
1193,68,486,verified,low
1194,25,1608,verified,medium
1195,59,1702,verified,low
1196,69,203,verified,low
1197,32,2196,verified,low
1198,64,1400,verified,low
1199,46,983,verified,low
1200,50,2082,verified,low
1201,69,880,verified,low
1202,47,1106,verified,high
1203,56,1217,verified,low
1204,44,2333,verified,low
1205,53,88,verified,high
1206,46,729,verified,high
1207,55,1960,verified,medium
1208,50,1694,verified,low
1209,54,1229,verified,low
1210,44,909,verified,medium
1211,50,1101,verified,low
1212,21,425,verified,medium
1213,39,1249,verified,low
1214,19,1851,verified,low
1215,27,2058,pending,low
1216,22,962,pending,medium
1217,27,2411,verified,medium
1218,50,605,verified,low
1219,55,902,verified,low
1220,30,1481,verified,high
1221,48,97,pending,low
1222,64,196,verified,low
1223,53,158,pending,medium
1224,62,666,pending,medium
1225,41,1112,verified,low
1226,69,1601,pending,low
1227,32,971,verified,low
1228,46,564,verified,low
1229,25,1038,verified,low
1230,22,877,verified,medium
1231,46,965,verified,low
1232,64,666,verified,low
1233,21,35,verified,low
1234,29,277,verified,low
1235,62,1651,verified,medium
1236,19,104,verified,low
1237,44,1012,verified,low
1238,48,2022,pending,low
1239,68,1922,pending,medium
1240,68,2255,verified,low
1241,53,2272,verified,medium
1242,53,420,verified,low
1243,43,2373,verified,medium
1244,60,2264,verified,low
1245,44,2225,verified,low
1246,22,242,verified,medium
1247,37,1902,verified,low
1248,28,140,verified,low
1249,27,2259,verified,low
1250,57,2305,verified,low
1251,55,2065,pending,low
1252,23,1750,verified,low
1253,25,1782,verified,low
1254,40,433,verified,low
1255,64,2213,verified,low
1256,43,2304,verified,low
1257,63,422,verified,low
1258,60,1997,verified,low
1259,29,2081,verified,medium
1260,43,285,verified,low
1261,30,1129,verified,low
1262,57,374,verified,medium
1263,35,570,verified,medium
1264,42,562,verified,low
1265,50,2066,verified,medium
1266,64,2062,pending,low
1267,57,1401,verified,medium
1268,60,2361,verified,medium
1269,29,1753,pending,low
1270,61,755,verified,low
1271,53,1598,verified,low
1272,65,86,verified,low
1273,21,402,verified,low
1274,22,448,verified,low
1275,54,1555,verified,low
1276,25,1320,verified,low
1277,59,2210,verified,low
1278,66,1521,verified,medium
1279,45,1663,verified,low
1280,48,1270,verified,low
1281,26,1414,verified,low
1282,68,2334,verified,low
1283,46,575,verified,low
1284,31,1119,verified,low
1285,57,1426,verified,low
1286,58,1733,verified,low
1287,39,67,pending,medium
1288,28,1890,verified,low
1289,40,2185,verified,low
1290,18,1515,verified,low
1291,63,1131,verified,medium
1292,54,1756,verified,low
1293,38,1509,verified,low
1294,43,61,verified,low
1295,63,1009,verified,low
1296,53,1186,verified,low
1297,40,1652,verified,high
1298,18,219,verified,low
1299,68,2120,verified,low
1300,57,934,verified,low
1301,32,1491,verified,low
1302,38,2002,verified,low
1303,64,1349,verified,medium
1304,26,212,verified,low
1305,26,76,verified,low
1306,27,2483,verified,low
1307,69,694,verified,low
1308,43,1985,verified,medium
1309,58,332,verified,low
1310,52,367,verified,medium
1311,69,2393,verified,low
1312,42,1063,verified,low
1313,43,2374,verified,low
1314,28,1607,verified,low
1315,55,2303,verified,low
1316,19,1315,verified,low
1317,24,272,pending,medium
1318,35,846,verified,low
1319,44,2146,verified,medium
1320,51,2186,verified,medium
1321,44,908,verified,low
1322,34,493,verified,medium
1323,60,1527,pending,medium
1324,61,891,pending,low
1325,68,1837,verified,low
1326,41,2349,pending,low
1327,42,2356,verified,low
1328,24,1552,verified,low
1329,69,803,verified,low
1330,23,718,verified,low
1331,41,1077,verified,low
1332,50,43,pending,low
1333,66,373,verified,low
1334,46,403,verified,medium
1335,60,261,pending,medium
1336,39,2039,verified,medium
1337,43,755,verified,low
1338,45,2203,verified,low
1339,67,1773,verified,low
1340,38,577,verified,low
1341,66,1554,pending,low
1342,24,627,verified,high
1343,34,997,verified,high
1344,37,2014,verified,low
1345,58,1277,verified,low
1346,66,1260,verified,low
1347,37,1632,verified,low
1348,39,1557,verified,low
1349,45,1667,verified,low
1350,57,514,verified,medium
1351,66,523,verified,low
1352,24,1108,verified,low
1353,18,56,verified,low
1354,49,2248,verified,low
1355,30,1579,verified,low
1356,47,137,pending,low
1357,40,1297,verified,medium
1358,68,702,verified,medium
1359,36,608,verified,low
1360,49,2475,verified,low
1361,47,2045,verified,low
1362,46,1513,verified,low
1363,66,1610,verified,low
1364,62,1872,verified,low
1365,46,1696,verified,medium
1366,47,894,verified,medium
1367,33,2364,verified,low
1368,57,2401,verified,low
1369,36,1982,pending,low
1370,35,2301,verified,medium
1371,18,2311,verified,low
1372,31,604,verified,low
1373,68,1449,verified,low
1374,64,2470,verified,low
1375,67,414,verified,low
1376,19,1081,verified,low
1377,45,508,pending,medium
1378,66,1934,verified,low
1379,67,222,pending,low
1380,47,1183,verified,low
1381,55,492,verified,low
1382,68,1399,verified,medium
1383,21,304,verified,medium
1384,18,2199,verified,low
1385,25,448,pending,low
1386,46,1573,verified,low
1387,56,1514,verified,medium
1388,20,1504,verified,medium
1389,49,255,verified,low
1390,27,1747,verified,low
1391,27,697,pending,low
1392,36,392,verified,low
1393,63,1871,verified,medium
1394,51,1641,verified,low
1395,50,2291,verified,low
1396,40,2413,verified,medium
1397,45,188,verified,high
1398,49,1282,verified,low
1399,67,1732,verified,low
1400,24,614,pending,low
1401,46,2206,verified,low
1402,25,2442,verified,low
1403,18,1467,verified,low
1404,20,729,verified,low
1405,41,998,pending,low
1406,40,1884,verified,low
1407,25,206,pending,medium
1408,64,1679,verified,low
1409,54,1744,verified,medium
1410,20,1959,verified,medium
1411,68,1908,verified,low
1412,50,1648,verified,low
1413,45,1654,verified,medium
1414,64,543,verified,low
1415,25,1361,verified,low
1416,51,288,verified,low
1417,52,544,verified,low
1418,49,2013,verified,medium
1419,41,518,verified,medium
1420,31,1559,verified,low
1421,49,2007,verified,low
1422,63,1134,verified,low
1423,60,1542,verified,low
1424,33,2253,verified,low
1425,21,1422,verified,low
1426,69,2012,verified,low
1427,54,1925,verified,low
1428,38,2308,verified,low
1429,31,1071,pending,low
1430,48,1285,verified,low
1431,65,1589,verified,low
1432,35,468,verified,low
1433,24,660,verified,high
1434,27,327,verified,low
1435,24,521,verified,medium
1436,50,1935,verified,low
1437,40,255,verified,low
1438,38,1664,pending,low
1439,36,901,verified,low
1440,65,1390,pending,low
1441,36,1245,verified,low
1442,53,1206,verified,low
1443,46,507,verified,low
1444,35,2128,verified,low
1445,19,524,verified,low
1446,18,1565,verified,medium
1447,64,1900,verified,low
1448,22,1981,pending,low
1449,37,319,pending,low
1450,28,570,verified,low
1451,59,2306,verified,low
1452,19,1082,verified,low
1453,20,2346,verified,low
1454,40,2209,verified,low
1455,29,1191,verified,low
1456,37,231,verified,low
1457,22,85,pending,medium
1458,54,1152,verified,low
1459,55,308,pending,medium
1460,47,347,verified,low
1461,26,2489,verified,low
1462,51,1649,verified,low
1463,61,1110,verified,low
1464,52,201,verified,medium
1465,69,2389,verified,low
1466,39,1017,verified,low
1467,61,636,verified,low
1468,41,2141,verified,medium
1469,34,426,verified,medium
1470,27,98,verified,low
1471,47,593,verified,low
1472,63,1985,verified,low
1473,40,483,pending,low
1474,49,690,verified,low
1475,34,1600,verified,high
1476,67,1913,verified,medium
1477,68,421,verified,medium
1478,34,556,verified,low
1479,31,620,verified,low
1480,26,486,verified,low
1481,57,423,verified,low
1482,19,1144,verified,low
1483,62,629,pending,medium
1484,42,1872,verified,low
1485,56,2041,verified,low
1486,26,446,verified,low
1487,39,1057,verified,medium
1488,60,2035,verified,low
1489,63,755,pending,low
1490,21,1830,verified,low
1491,43,2487,verified,low
1492,46,1486,verified,low
1493,62,611,verified,high
1494,51,1200,verified,low
1495,40,1538,verified,low
1496,54,180,verified,medium
1497,28,1875,verified,low
1498,23,2469,verified,low
1499,35,1227,verified,low
1500,38,1347,verified,low
1501,59,612,verified,low
1502,53,325,verified,low
1503,58,378,verified,low
1504,55,184,verified,low
1505,51,2108,verified,low
1506,34,822,verified,low
1507,54,1416,verified,medium
1508,42,2394,verified,medium
1509,55,2442,verified,medium
1510,29,894,verified,low
1511,40,1737,verified,low
1512,59,1491,verified,low
1513,39,104,verified,medium
1514,38,1875,verified,low
1515,44,82,verified,low
1516,48,2328,verified,low
1517,23,708,verified,high
1518,44,425,verified,low
1519,57,1580,verified,medium
1520,51,1640,verified,medium
1521,29,1937,pending,low
1522,62,1585,pending,low
1523,24,2024,pending,low
1524,27,2230,verified,low
1525,62,1244,verified,low
1526,34,1841,verified,low
1527,43,2173,verified,medium
1528,38,2470,verified,medium
1529,45,1170,verified,low
1530,63,2302,verified,high
1531,19,1658,verified,low
1532,60,2416,verified,low
1533,18,1840,verified,low
1534,68,1470,verified,low
1535,53,1456,pending,low
1536,68,2312,pending,low
1537,43,361,verified,medium
1538,46,2444,verified,medium
1539,38,1557,verified,low
1540,28,101,verified,medium
1541,57,2050,verified,medium
1542,28,2184,pending,low
1543,53,2073,verified,high
1544,66,2455,verified,low
1545,56,751,verified,low
1546,57,1953,pending,medium
1547,52,1343,verified,low
1548,51,1400,verified,low
1549,64,1660,verified,low
1550,41,1969,verified,low
1551,39,141,verified,medium
1552,22,1179,verified,low
1553,50,1844,verified,low
1554,53,856,verified,low
1555,64,2350,verified,low
1556,37,1456,verified,low
1557,36,296,verified,low
1558,52,2013,verified,medium
1559,69,1341,verified,low
1560,60,1919,pending,low
1561,34,452,verified,low
1562,62,863,verified,low
1563,60,1432,verified,low
1564,51,2183,verified,high
1565,26,1942,verified,high
1566,43,2134,verified,low
1567,19,1578,verified,low
1568,26,1127,verified,low
1569,26,571,verified,low
1570,57,1641,verified,low
1571,34,126,verified,low
1572,18,2380,verified,medium
1573,42,666,verified,medium
1574,60,478,verified,high
1575,57,673,verified,low
1576,59,1928,pending,medium
1577,42,1974,verified,medium
1578,56,1343,verified,medium
1579,52,171,verified,medium
1580,20,1381,verified,low
1581,67,570,verified,low
1582,54,1924,verified,low
1583,61,588,verified,low
1584,61,1886,verified,low
1585,68,2401,verified,medium
1586,47,2198,verified,low
1587,55,1281,verified,medium
1588,51,2054,pending,low
1589,29,2161,verified,low
1590,36,1903,verified,low
1591,54,2495,verified,high
1592,61,50,verified,low
1593,66,484,verified,low
1594,34,1408,verified,low
1595,27,1366,verified,low
1596,66,2017,verified,low
1597,64,1197,verified,low
1598,29,1272,verified,low
1599,33,1954,verified,low
1600,41,2207,verified,medium
1601,36,144,verified,medium
1602,25,1066,verified,low
1603,48,1472,verified,medium
1604,38,714,verified,low
1605,34,1404,verified,low
1606,40,76,pending,low
1607,54,1717,verified,medium
1608,33,1710,verified,high
1609,23,544,verified,low
1610,25,1241,verified,medium
1611,42,2183,verified,low
1612,35,2408,verified,low
1613,42,675,verified,low
1614,29,1762,verified,low
1615,32,1401,verified,low
1616,43,2441,pending,low
1617,58,2383,verified,low
1618,62,2227,pending,low
1619,43,1782,verified,low
1620,64,1949,verified,medium
1621,49,2105,verified,low
1622,27,661,verified,low
1623,33,2087,verified,low
1624,24,157,verified,low
1625,34,1831,verified,medium
1626,40,156,verified,low
1627,43,1883,pending,medium
1628,38,1938,verified,low
1629,39,1579,verified,low
1630,24,1966,verified,medium
1631,31,1870,verified,low
1632,32,1978,verified,low
1633,24,2012,verified,medium
1634,26,428,verified,low
1635,68,1625,verified,medium
1636,65,1190,verified,low
1637,25,809,verified,high
1638,67,2422,verified,medium
1639,40,1210,verified,low
1640,46,2048,verified,low
1641,35,1326,verified,medium
1642,48,1605,verified,low
1643,47,112,verified,low
1644,69,909,verified,low
1645,56,2047,verified,low
1646,52,1524,verified,low
1647,35,1525,verified,low
1648,59,1461,verified,medium
1649,56,866,verified,low
1650,34,1555,verified,low
1651,31,1182,verified,low
1652,48,63,verified,low
1653,41,97,verified,low
1654,52,378,verified,low
1655,61,245,verified,medium
1656,62,694,verified,low
1657,51,835,verified,low
1658,20,1834,verified,low
1659,54,706,verified,low
1660,60,342,verified,low
1661,57,2297,verified,low
1662,43,1518,verified,low
1663,40,2311,verified,low
1664,61,1231,verified,low
1665,56,1548,verified,medium
1666,32,504,verified,low
1667,66,2089,verified,medium
1668,21,2451,verified,low
1669,46,248,verified,low
1670,39,1692,verified,low
1671,42,1278,verified,low
1672,30,595,pending,medium
1673,35,1264,pending,medium
1674,50,902,verified,low
1675,33,886,pending,low
1676,62,949,verified,low
1677,59,1063,verified,low
1678,61,362,verified,medium
1679,19,602,verified,medium
1680,52,1607,pending,low
1681,59,1725,verified,high
1682,51,727,verified,medium
1683,47,1486,verified,medium
1684,30,257,verified,low
1685,30,2361,verified,low
1686,35,449,pending,low
1687,49,2022,verified,medium
1688,49,735,verified,medium
1689,52,1654,verified,low
1690,56,1056,verified,low
1691,63,115,verified,low
1692,69,826,verified,low
1693,46,2464,pending,low
1694,66,1896,verified,high
1695,46,914,verified,low
1696,61,129,verified,low
